produce_type,temperature_c,humidity_pct,storage_area,packaging_material,freshness_pct,remaining_shelf_life_days
Tamarillo,4.8,89.0,fridge,perforated_bag,85.0,11.3
Tamarillo,4.4,90.6,fridge,unpackaged,56.1,3.06
Tamarillo,5.3,79.1,fridge,plastic_wrap,69.0,3.64
Tamarillo,21.0,28.2,counter,plastic_wrap,77.0,0.29
Tamarillo,3.0,93.5,fridge,perforated_bag,72.8,7.11
Tamarillo,2.6,90.7,fridge,plastic_wrap,62.7,7.06
Tamarillo,1.1,86.7,fridge,unpackaged,72.0,8.6
Tamarillo,3.8,79.8,fridge,plastic_wrap,90.6,6.6
Tamarillo,4.1,78.6,fridge,unpackaged,75.1,2.89
Tamarillo,3.3,89.1,fridge,sealed_container,82.7,8.97
Tamarillo,3.4,98.6,fridge,sealed_container,93.5,7.09
Tamarillo,3.8,85.9,fridge,perforated_bag,49.7,2.19
Tamarillo,0.0,92.3,fridge,unpackaged,89.3,11.85
Tamarillo,24.5,51.7,counter,perforated_bag,69.3,0.14
Tamarillo,4.0,83.0,fridge,sealed_container,60.3,3.98
Tamarillo,19.7,61.9,pantry,perforated_bag,59.5,0.2
Tamarillo,16.9,54.0,pantry,sealed_container,92.5,0.39
Tamarillo,5.6,95.8,fridge,perforated_bag,72.0,6.82
Tamarillo,4.0,81.5,fridge,sealed_container,69.6,3.65
Tamarillo,3.2,71.0,fridge,unpackaged,75.2,1.32
Tamarillo,5.4,85.8,fridge,unpackaged,56.4,2.92
Tamarillo,24.7,42.1,counter,plastic_wrap,90.8,0.21
Tamarillo,13.3,63.0,pantry,unpackaged,64.4,0.28
Tamarillo,21.8,20.0,counter,perforated_bag,75.3,0.22
Tamarillo,22.5,45.1,pantry,perforated_bag,71.3,0.25
Tamarillo,4.0,81.8,fridge,plastic_wrap,75.8,6.51
Tamarillo,20.5,60.9,pantry,perforated_bag,70.5,0.26
Tamarillo,19.7,62.7,pantry,perforated_bag,54.5,0.17
Tamarillo,5.0,92.7,fridge,unpackaged,78.7,6.87
Tamarillo,16.6,57.5,pantry,plastic_wrap,78.4,0.45
Tamarillo,4.2,89.4,fridge,unpackaged,84.9,6.88
Tamarillo,3.7,91.2,fridge,unpackaged,58.4,2.94
Tamarillo,19.6,46.4,pantry,unpackaged,67.4,0.22
Tamarillo,5.8,91.5,fridge,sealed_container,63.0,2.95
Tamarillo,3.9,87.9,fridge,sealed_container,85.1,7.31
Tamarillo,19.0,50.3,pantry,perforated_bag,65.7,0.3
Tamarillo,5.6,95.3,fridge,perforated_bag,82.4,6.83
Tamarillo,7.0,86.9,fridge,sealed_container,67.8,4.56
Tamarillo,3.6,93.9,fridge,unpackaged,70.3,5.18
Tamarillo,3.2,91.0,fridge,sealed_container,68.3,6.8
Tamarillo,2.9,91.4,fridge,unpackaged,97.7,12.69
Tamarillo,5.3,82.9,fridge,sealed_container,67.8,3.44
Tamarillo,28.2,57.4,counter,plastic_wrap,77.3,0.11
Tamarillo,1.2,87.5,fridge,unpackaged,64.5,7.19
Tamarillo,17.6,60.0,pantry,unpackaged,89.9,0.49
Tamarillo,5.0,89.7,fridge,sealed_container,92.3,10.07
Tamarillo,15.7,43.5,counter,perforated_bag,70.6,0.32
Tamarillo,4.6,89.6,fridge,perforated_bag,75.9,8.22
Tamarillo,4.7,87.5,fridge,plastic_wrap,74.6,6.85
Tamarillo,22.7,47.2,counter,plastic_wrap,87.1,0.3
Tamarillo,0.4,80.8,fridge,unpackaged,86.2,7.25
Tamarillo,22.5,54.6,pantry,plastic_wrap,75.3,0.22
Tamarillo,18.1,56.5,counter,unpackaged,81.4,0.26
Tamarillo,2.6,90.0,fridge,sealed_container,82.0,9.41
Tamarillo,5.3,85.7,fridge,sealed_container,84.9,5.66
Tamarillo,1.9,83.2,fridge,unpackaged,52.2,2.08
Tamarillo,23.2,57.2,pantry,sealed_container,83.7,0.21
Tamarillo,21.4,39.1,counter,plastic_wrap,93.0,0.28
Tamarillo,16.8,20.0,counter,perforated_bag,71.8,0.34
Tamarillo,4.9,81.9,fridge,plastic_wrap,74.8,4.95
Tamarillo,4.0,80.5,fridge,sealed_container,67.9,3.83
Tamarillo,2.9,87.4,fridge,plastic_wrap,95.4,13.82
Tamarillo,3.5,81.5,fridge,plastic_wrap,85.2,4.83
Tamarillo,6.4,88.6,fridge,perforated_bag,87.5,8.4
Tamarillo,6.9,92.2,fridge,perforated_bag,78.1,8.18
Tamarillo,4.0,99.8,fridge,unpackaged,87.7,5.15
Tamarillo,1.3,83.6,fridge,perforated_bag,92.1,13.0
Tamarillo,5.5,88.8,fridge,unpackaged,86.6,6.97
Tamarillo,22.3,56.0,counter,plastic_wrap,79.0,0.31
Tamarillo,1.9,82.8,fridge,unpackaged,72.9,6.22
Tamarillo,2.8,86.4,fridge,plastic_wrap,67.3,6.2
Tamarillo,2.4,83.3,fridge,unpackaged,82.1,7.28
Tamarillo,4.7,89.1,fridge,sealed_container,83.7,6.97
Tamarillo,7.1,87.7,fridge,perforated_bag,80.0,8.35
Tamarillo,6.8,85.7,fridge,unpackaged,77.7,5.37
Tamarillo,4.0,87.5,fridge,unpackaged,82.0,8.78
Tamarillo,3.8,91.0,fridge,sealed_container,77.2,7.74
Tamarillo,5.1,86.6,fridge,perforated_bag,91.6,8.85
Tamarillo,3.2,90.2,fridge,plastic_wrap,76.7,9.81
Tamarillo,27.1,42.4,counter,unpackaged,79.9,0.1
Tamarillo,20.5,48.4,counter,sealed_container,76.3,0.17
Tamarillo,5.3,92.8,fridge,unpackaged,89.4,8.63
Tamarillo,26.2,37.7,counter,sealed_container,67.1,0.14
Tamarillo,4.3,77.0,fridge,sealed_container,87.9,4.06
Tamarillo,3.1,88.3,fridge,plastic_wrap,65.4,8.6
Tamarillo,17.2,50.9,pantry,perforated_bag,75.4,0.43
Tamarillo,30.9,41.0,counter,perforated_bag,57.3,0.08
Tamarillo,4.9,82.0,fridge,plastic_wrap,64.2,3.19
Tamarillo,1.8,82.1,fridge,unpackaged,54.3,2.99
Tamarillo,35.0,39.1,counter,perforated_bag,88.3,0.1
Tamarillo,2.8,90.0,fridge,plastic_wrap,82.7,12.44
Tamarillo,26.5,38.7,counter,plastic_wrap,63.1,0.1
Tamarillo,3.4,84.5,fridge,plastic_wrap,76.6,5.2
Tamarillo,26.6,58.7,counter,unpackaged,91.0,0.13
Tamarillo,6.6,79.9,fridge,unpackaged,80.0,2.84
Tamarillo,26.4,50.0,counter,unpackaged,77.7,0.14
Tamarillo,1.8,93.6,fridge,plastic_wrap,52.1,3.9
Tamarillo,20.1,25.4,counter,unpackaged,83.9,0.23
Tamarillo,3.2,89.4,fridge,sealed_container,76.3,8.73
Tamarillo,2.8,90.0,fridge,unpackaged,48.3,2.3
Tamarillo,3.8,92.2,fridge,perforated_bag,96.8,10.35
Tamarillo,20.8,40.8,counter,sealed_container,60.6,0.15
Tamarillo,20.1,57.1,counter,unpackaged,96.3,0.31
Tamarillo,2.4,83.5,fridge,sealed_container,69.8,7.1
Tamarillo,16.9,58.6,pantry,sealed_container,69.8,0.24
Tamarillo,23.4,59.1,pantry,plastic_wrap,88.2,0.25
Tamarillo,4.4,85.4,fridge,plastic_wrap,56.9,4.71
Tamarillo,22.8,42.8,counter,unpackaged,63.0,0.13
Tamarillo,3.2,80.5,fridge,plastic_wrap,79.7,6.83
Tamarillo,3.0,87.8,fridge,unpackaged,66.8,4.17
Tamarillo,26.0,41.8,counter,sealed_container,87.7,0.15
Tamarillo,25.3,36.5,counter,plastic_wrap,57.1,0.12
Tamarillo,2.9,90.2,fridge,plastic_wrap,96.9,15.56
Tamarillo,19.3,59.4,pantry,plastic_wrap,96.3,0.38
Tamarillo,4.7,98.4,fridge,sealed_container,67.6,4.01
Tamarillo,18.2,36.7,pantry,perforated_bag,79.2,0.35
Tamarillo,4.3,91.1,fridge,sealed_container,84.3,9.5
Tamarillo,4.6,86.2,fridge,plastic_wrap,69.3,6.48
Tamarillo,4.7,90.2,fridge,unpackaged,87.5,7.7
Tamarillo,17.8,42.3,counter,perforated_bag,48.8,0.11
Tamarillo,28.9,50.0,counter,perforated_bag,84.1,0.16
Tamarillo,18.8,58.8,pantry,unpackaged,81.2,0.23
Tamarillo,5.5,75.1,fridge,sealed_container,70.3,1.73
Tamarillo,27.8,45.4,counter,plastic_wrap,78.0,0.16
Tamarillo,16.7,54.0,pantry,perforated_bag,75.9,0.38
Tamarillo,26.6,29.8,counter,unpackaged,68.9,0.11
Tamarillo,4.4,97.1,fridge,plastic_wrap,94.1,9.69
Tamarillo,1.2,86.8,fridge,plastic_wrap,89.1,15.99
Tamarillo,1.8,74.1,fridge,unpackaged,62.6,1.99
Tamarillo,5.8,87.7,fridge,perforated_bag,87.6,9.09
Tamarillo,24.2,31.7,counter,perforated_bag,63.0,0.14
Tamarillo,14.8,49.3,counter,sealed_container,66.3,0.24
Tamarillo,5.5,93.9,fridge,plastic_wrap,71.6,6.09
Tamarillo,1.4,88.8,fridge,plastic_wrap,74.3,10.85
Tamarillo,23.8,55.8,pantry,sealed_container,87.6,0.22
Tamarillo,18.7,64.2,counter,plastic_wrap,71.0,0.27
Tamarillo,4.3,81.3,fridge,sealed_container,93.2,6.89
Tamarillo,6.4,93.2,fridge,plastic_wrap,91.9,6.43
Tamarillo,18.6,48.6,pantry,plastic_wrap,58.3,0.21
Tamarillo,14.8,56.5,counter,sealed_container,64.4,0.31
Tamarillo,7.4,98.3,fridge,sealed_container,80.2,3.24
Tamarillo,21.8,31.7,counter,plastic_wrap,60.5,0.16
Tamarillo,3.3,86.2,fridge,sealed_container,69.0,6.24
Tamarillo,20.5,51.4,pantry,plastic_wrap,73.2,0.24
Tamarillo,27.2,46.2,counter,perforated_bag,81.1,0.15
Tamarillo,4.0,84.7,fridge,sealed_container,92.9,8.54
Tamarillo,4.2,91.8,fridge,perforated_bag,63.7,5.91
Tamarillo,3.9,88.9,fridge,sealed_container,79.7,8.87
Tamarillo,18.4,43.3,pantry,sealed_container,55.2,0.16
Tamarillo,26.0,38.2,counter,perforated_bag,97.3,0.22
Tomato,20.8,59.2,pantry,unpackaged,68.4,0.09
Tomato,24.9,51.1,counter,unpackaged,83.3,0.09
Tomato,22.4,24.3,counter,plastic_wrap,93.4,0.15
Tomato,24.2,59.7,counter,unpackaged,73.8,0.06
Tomato,24.1,47.6,counter,perforated_bag,69.5,0.09
Tomato,20.6,56.7,pantry,sealed_container,86.1,0.15
Tomato,20.4,61.0,pantry,perforated_bag,58.9,0.07
Tomato,6.5,85.0,fridge,unpackaged,78.9,1.81
Tomato,19.6,40.3,counter,plastic_wrap,85.1,0.22
Tomato,26.4,62.9,counter,plastic_wrap,70.1,0.06
Tomato,1.2,86.3,fridge,perforated_bag,56.7,2.51
Tomato,23.3,34.3,counter,unpackaged,52.9,0.04
Tomato,2.0,98.3,fridge,sealed_container,80.8,2.81
Tomato,19.5,49.5,pantry,plastic_wrap,82.9,0.14
Tomato,4.7,87.1,fridge,perforated_bag,78.8,3.08
Tomato,3.7,86.2,fridge,plastic_wrap,94.5,5.58
Tomato,2.6,91.8,fridge,unpackaged,82.9,3.7
Tomato,25.6,65.2,counter,sealed_container,90.8,0.08
Tomato,18.9,47.1,pantry,perforated_bag,64.8,0.15
Tomato,21.8,54.9,pantry,plastic_wrap,83.9,0.13
Tomato,4.1,85.7,fridge,unpackaged,87.5,5.01
Tomato,4.7,85.8,fridge,unpackaged,72.4,2.9
Tomato,3.2,89.4,fridge,perforated_bag,62.1,3.09
Tomato,4.1,85.3,fridge,plastic_wrap,83.7,4.61
Tomato,7.4,90.3,fridge,unpackaged,94.4,2.96
Tomato,23.1,65.2,pantry,unpackaged,76.9,0.08
Tomato,3.7,82.4,fridge,unpackaged,87.6,3.58
Tomato,23.0,60.8,pantry,plastic_wrap,79.5,0.08
Tomato,24.2,45.6,counter,sealed_container,87.5,0.09
Tomato,25.7,58.1,counter,unpackaged,65.0,0.05
Tomato,19.4,62.2,pantry,plastic_wrap,84.3,0.16
Tomato,3.6,86.7,fridge,plastic_wrap,79.8,4.06
Tomato,3.4,87.1,fridge,unpackaged,88.2,4.29
Tomato,18.8,58.4,pantry,sealed_container,79.4,0.16
Tomato,0.8,94.0,fridge,sealed_container,65.9,3.19
Tomato,4.3,91.3,fridge,unpackaged,92.3,3.8
Tomato,5.8,93.5,fridge,perforated_bag,67.9,3.28
Tomato,20.3,51.5,pantry,unpackaged,87.2,0.12
Tomato,3.1,89.7,fridge,sealed_container,72.5,3.82
Tomato,21.6,61.9,pantry,sealed_container,76.6,0.11
Tomato,4.3,85.9,fridge,unpackaged,52.5,1.52
Tomato,3.6,84.9,fridge,unpackaged,80.3,2.86
Tomato,3.1,90.8,fridge,unpackaged,86.0,4.1
Tomato,5.3,91.2,fridge,unpackaged,90.0,3.93
Tomato,2.5,94.5,fridge,unpackaged,80.8,3.69
Tomato,28.6,47.0,counter,perforated_bag,91.3,0.1
Tomato,5.6,89.6,fridge,perforated_bag,91.3,5.51
Tomato,4.8,99.5,fridge,unpackaged,52.1,0.7
Tomato,21.9,48.3,pantry,sealed_container,66.5,0.08
Tomato,3.2,92.4,fridge,sealed_container,74.7,3.4
Tomato,1.7,96.3,fridge,perforated_bag,83.8,4.9
Tomato,5.4,87.5,fridge,plastic_wrap,87.2,3.58
Tomato,4.3,87.2,fridge,perforated_bag,70.1,3.32
Tomato,27.8,51.6,counter,unpackaged,59.2,0.03
Tomato,4.0,93.9,fridge,plastic_wrap,68.3,4.02
Tomato,23.3,49.3,pantry,plastic_wrap,89.0,0.12
Tomato,27.8,55.0,pantry,plastic_wrap,66.7,0.05
Tomato,27.5,33.8,counter,unpackaged,61.2,0.05
Tomato,6.6,86.1,fridge,perforated_bag,80.9,3.16
Tomato,7.0,93.3,fridge,unpackaged,55.0,1.13
Tomato,3.4,96.5,fridge,unpackaged,64.4,2.49
Tomato,21.5,70.4,pantry,unpackaged,81.0,0.1
Tomato,3.0,87.9,fridge,perforated_bag,81.6,5.36
Tomato,4.5,100.0,fridge,plastic_wrap,90.9,3.09
Tomato,24.2,49.4,counter,sealed_container,58.0,0.05
Tomato,5.9,77.2,fridge,sealed_container,77.0,1.35
Tomato,3.3,91.3,fridge,sealed_container,89.9,4.57
Tomato,4.3,89.3,fridge,perforated_bag,86.0,4.88
Tomato,4.9,82.8,fridge,perforated_bag,87.7,3.61
Tomato,2.4,86.7,fridge,perforated_bag,74.8,3.6
Tomato,6.7,84.5,fridge,unpackaged,86.3,2.89
Tomato,16.4,39.7,counter,perforated_bag,87.0,0.28
Tomato,2.8,92.6,fridge,perforated_bag,92.0,5.21
Tomato,3.6,89.5,fridge,unpackaged,85.6,4.02
Tomato,25.7,48.6,counter,unpackaged,87.1,0.09
Tomato,21.4,52.1,counter,unpackaged,72.0,0.1
Tomato,4.7,96.8,fridge,perforated_bag,78.0,3.96
Tomato,25.0,37.1,counter,perforated_bag,59.8,0.05
Tomato,4.7,81.2,fridge,unpackaged,72.1,2.41
Tomato,4.8,88.0,fridge,sealed_container,56.8,1.67
Tomato,4.4,82.2,fridge,unpackaged,56.8,1.42
Tomato,20.3,54.1,pantry,unpackaged,52.2,0.05
Tomato,6.3,86.9,fridge,sealed_container,87.1,3.95
Tomato,19.8,64.8,pantry,plastic_wrap,56.5,0.09
Tomato,16.7,54.1,pantry,unpackaged,82.5,0.19
Tomato,2.4,72.8,fridge,perforated_bag,60.6,0.82
Tomato,24.2,57.6,counter,plastic_wrap,83.1,0.14
Tomato,21.6,42.8,pantry,sealed_container,67.9,0.09
Tomato,1.7,86.2,fridge,unpackaged,81.6,3.72
Tomato,22.0,35.7,counter,unpackaged,73.1,0.08
Tomato,3.3,88.1,fridge,sealed_container,88.2,4.99
Tomato,4.3,87.3,fridge,unpackaged,57.3,1.86
Tomato,2.2,95.9,fridge,unpackaged,90.5,5.18
Tomato,4.4,77.0,fridge,unpackaged,68.4,1.22
Tomato,23.3,63.0,pantry,plastic_wrap,61.3,0.06
Tomato,3.3,100.0,fridge,plastic_wrap,76.8,2.61
Tomato,19.3,45.0,pantry,unpackaged,81.3,0.13
Tomato,24.8,36.8,counter,plastic_wrap,72.2,0.08
Tomato,26.2,34.8,counter,perforated_bag,68.6,0.08
Tomato,19.0,33.9,pantry,sealed_container,75.1,0.1
Tomato,25.5,84.8,counter,sealed_container,87.9,0.55
Tomato,21.0,32.4,counter,sealed_container,85.2,0.12
Tomato,25.0,39.8,counter,unpackaged,72.6,0.08
Tomato,5.0,100.0,fridge,unpackaged,72.7,1.72
Tomato,31.1,53.3,counter,sealed_container,65.1,0.03
Tomato,22.7,68.9,pantry,plastic_wrap,88.1,0.13
Tomato,4.7,87.9,fridge,unpackaged,89.7,2.97
Tomato,5.4,91.3,fridge,unpackaged,81.2,2.97
Tomato,4.6,84.5,fridge,sealed_container,86.9,4.19
Tomato,5.2,86.9,fridge,unpackaged,92.8,4.12
Tomato,21.6,36.1,pantry,perforated_bag,82.2,0.16
Tomato,21.6,48.0,pantry,sealed_container,85.4,0.11
Tomato,24.0,54.9,pantry,unpackaged,58.4,0.04
Tomato,3.7,85.2,fridge,perforated_bag,73.2,3.49
Tomato,3.5,83.5,fridge,sealed_container,94.7,4.02
Tomato,24.7,51.0,counter,perforated_bag,90.3,0.13
Tomato,5.5,94.9,fridge,sealed_container,91.2,2.68
Tomato,3.7,91.7,fridge,plastic_wrap,51.2,1.73
Tomato,3.1,84.0,fridge,sealed_container,63.1,1.59
Tomato,17.2,56.9,pantry,sealed_container,66.7,0.13
Tomato,23.9,34.5,counter,sealed_container,92.9,0.11
Tomato,17.8,63.9,pantry,sealed_container,77.9,0.19
Tomato,6.1,92.8,fridge,plastic_wrap,78.4,3.23
Tomato,4.0,86.8,fridge,plastic_wrap,84.3,4.23
Tomato,3.4,93.4,fridge,perforated_bag,77.9,4.7
Tomato,16.8,52.2,pantry,sealed_container,86.2,0.17
Tomato,3.5,94.6,fridge,perforated_bag,78.0,5.39
Tomato,3.4,80.5,fridge,plastic_wrap,63.3,1.9
Tomato,5.1,81.6,fridge,unpackaged,69.6,1.77
Tomato,5.8,79.2,fridge,perforated_bag,81.7,2.53
Tomato,29.2,32.9,counter,sealed_container,75.4,0.04
Tomato,27.2,32.6,counter,sealed_container,83.8,0.07
Tomato,18.9,55.2,pantry,plastic_wrap,87.0,0.23
Tomato,22.1,67.8,pantry,plastic_wrap,78.5,0.12
Tomato,3.4,78.5,fridge,plastic_wrap,67.5,1.94
Tomato,22.3,53.6,pantry,sealed_container,85.8,0.11
Tomato,3.2,86.4,fridge,unpackaged,87.0,4.65
Tomato,19.8,51.5,pantry,plastic_wrap,73.2,0.11
Tomato,4.9,83.1,fridge,plastic_wrap,83.1,3.79
Tomato,26.3,36.7,counter,perforated_bag,87.5,0.09
Tomato,2.2,90.2,fridge,plastic_wrap,87.6,5.41
Tomato,4.8,87.2,fridge,sealed_container,59.7,1.94
Tomato,16.0,42.1,pantry,unpackaged,75.4,0.23
Tomato,5.0,86.8,fridge,sealed_container,70.7,3.04
Tomato,17.8,51.6,pantry,sealed_container,80.6,0.11
Tomato,22.7,63.8,pantry,sealed_container,96.7,0.14
Tomato,3.4,91.8,fridge,plastic_wrap,92.3,4.64
Tomato,4.4,90.3,fridge,unpackaged,71.6,3.47
Tomato,18.0,43.9,pantry,perforated_bag,77.9,0.15
Tomato,4.6,87.1,fridge,perforated_bag,78.5,4.23
Tomato,5.1,100.0,fridge,perforated_bag,70.4,1.51
Tomato,21.0,53.3,counter,plastic_wrap,67.6,0.11
Tomato,25.8,55.5,counter,unpackaged,84.9,0.08
Tomato,4.8,90.1,fridge,perforated_bag,57.9,2.67
Tomato,19.5,52.2,pantry,plastic_wrap,63.1,0.11
Tomato,16.9,45.9,pantry,unpackaged,52.2,0.07
Tomato,5.0,95.3,fridge,sealed_container,80.0,3.47
Tomato,3.7,93.1,fridge,plastic_wrap,89.8,4.68
Tomato,25.6,46.9,counter,plastic_wrap,62.2,0.07
Tomato,4.7,87.0,fridge,plastic_wrap,83.9,4.12
Tomato,2.9,84.0,fridge,perforated_bag,79.5,3.93
Tomato,22.4,77.0,pantry,unpackaged,88.7,0.41
Tomato,23.0,36.2,counter,unpackaged,76.0,0.12
Tomato,4.0,85.0,fridge,perforated_bag,83.2,5.52
Tomato,1.6,89.0,fridge,plastic_wrap,82.9,5.1
Tomato,2.0,90.1,fridge,unpackaged,90.6,6.49
Tomato,3.8,86.9,fridge,unpackaged,74.0,3.17
Tomato,3.7,95.1,fridge,unpackaged,78.8,2.91
Tomato,3.3,82.8,fridge,perforated_bag,67.4,3.41
Tomato,2.1,88.2,fridge,plastic_wrap,83.0,5.85
Tomato,2.2,83.6,fridge,perforated_bag,63.4,2.1
Tomato,1.3,88.0,fridge,perforated_bag,81.8,6.94
Tomato,22.3,34.3,counter,sealed_container,73.6,0.09
Tomato,19.3,64.9,counter,perforated_bag,66.6,0.11
Tomato,3.9,87.1,fridge,plastic_wrap,68.5,3.07
Tomato,18.4,45.5,counter,perforated_bag,93.2,0.22
Tomato,22.0,43.7,counter,unpackaged,74.6,0.09
Tomato,23.5,54.5,counter,perforated_bag,84.4,0.13
Tomato,3.4,81.6,fridge,sealed_container,90.3,4.06
Tomato,17.7,68.9,pantry,sealed_container,52.5,0.07
Tomato,4.1,83.3,fridge,unpackaged,51.2,1.11
Tomato,5.3,90.2,fridge,plastic_wrap,67.0,2.65
Tomato,23.0,53.1,pantry,perforated_bag,81.9,0.15
Tomato,19.4,55.5,pantry,unpackaged,69.0,0.11
Tomato,28.7,45.3,counter,sealed_container,69.6,0.04
Tomato,24.5,61.5,pantry,plastic_wrap,58.5,0.05
Tomato,2.6,86.1,fridge,sealed_container,79.5,4.72
Tomato,21.4,40.6,counter,perforated_bag,57.2,0.08
Tomato,19.2,48.7,pantry,perforated_bag,52.8,0.07
Tomato,2.2,93.9,fridge,unpackaged,75.8,3.74
Tomato,5.4,93.0,fridge,sealed_container,69.5,3.23
Tomato,0.0,88.0,fridge,plastic_wrap,53.4,2.43
Tomato,20.8,47.8,pantry,plastic_wrap,84.3,0.12
Tomato,25.6,48.9,counter,perforated_bag,72.1,0.08
Tomato,2.3,91.8,fridge,plastic_wrap,75.0,4.73
Tomato,6.0,97.5,fridge,plastic_wrap,85.3,2.98
Tomato,20.9,45.5,pantry,plastic_wrap,79.7,0.14
Tomato,19.6,37.6,counter,perforated_bag,96.2,0.18
Tomato,3.2,97.6,fridge,plastic_wrap,70.9,2.92
Tomato,23.2,64.8,pantry,sealed_container,80.5,0.1
Tomato,3.3,92.9,fridge,perforated_bag,89.0,5.97
Tomato,11.7,55.5,pantry,perforated_bag,64.5,0.26
Tomato,26.3,30.0,counter,plastic_wrap,88.6,0.09
Tomato,27.0,44.7,counter,unpackaged,76.7,0.07
Tomato,24.1,39.9,counter,perforated_bag,90.9,0.11
Tomato,4.8,90.1,fridge,plastic_wrap,92.5,4.13
Tomato,0.6,93.8,fridge,perforated_bag,78.6,5.74
Tomato,5.6,86.5,fridge,perforated_bag,91.1,4.86
Tomato,17.9,59.4,pantry,plastic_wrap,78.0,0.14
Tomato,23.1,59.1,pantry,unpackaged,85.3,0.1
Tomato,3.6,77.2,fridge,perforated_bag,71.2,1.94
Tomato,4.8,86.2,fridge,sealed_container,82.1,3.39
Tomato,3.2,84.2,fridge,plastic_wrap,95.1,5.29
Tomato,7.1,94.2,fridge,plastic_wrap,64.2,2.3
Tomato,3.2,84.3,fridge,unpackaged,80.5,4.23
Tomato,26.3,42.5,counter,sealed_container,86.1,0.06
Tomato,4.6,97.6,fridge,unpackaged,85.0,2.7
Tomato,6.2,93.7,fridge,unpackaged,85.8,3.09
Tomato,17.1,59.7,pantry,perforated_bag,86.9,0.25
Tomato,28.2,46.2,counter,unpackaged,83.5,0.05
Tomato,3.4,89.2,fridge,perforated_bag,84.6,6.21
Tomato,8.4,87.6,fridge,plastic_wrap,76.7,2.53
Tomato,5.4,80.5,fridge,perforated_bag,92.6,3.03
Tomato,3.1,85.4,fridge,plastic_wrap,75.7,4.33
Tomato,3.8,93.1,fridge,plastic_wrap,96.7,6.69
Tomato,2.0,90.1,fridge,unpackaged,85.9,5.67
Tomato,4.5,85.8,fridge,plastic_wrap,96.3,4.43
Tomato,24.5,53.4,pantry,sealed_container,77.8,0.08
Tomato,15.3,54.6,pantry,sealed_container,88.2,0.16
Tomato,6.7,88.2,fridge,sealed_container,59.2,1.52
Tomato,4.7,86.8,fridge,sealed_container,84.4,3.9
Tomato,21.1,41.7,pantry,sealed_container,65.1,0.09
Tomato,3.1,90.9,fridge,perforated_bag,77.7,4.54
Tomato,6.6,89.9,fridge,unpackaged,85.3,2.72
Tomato,4.6,88.8,fridge,perforated_bag,85.3,3.88
Tomato,2.3,99.0,fridge,sealed_container,72.5,2.34
Tomato,21.8,50.8,counter,unpackaged,74.5,0.08
Tomato,3.4,90.9,fridge,sealed_container,92.8,5.03
Tomato,3.3,80.0,fridge,plastic_wrap,82.3,3.16
Tomato,2.4,87.5,fridge,perforated_bag,66.7,4.08
Tomato,20.6,30.4,counter,unpackaged,64.9,0.08
Tomato,4.6,85.0,fridge,plastic_wrap,92.2,3.78
Tomato,4.3,86.3,fridge,perforated_bag,78.4,4.78
Tomato,2.1,91.8,fridge,perforated_bag,68.1,4.71
Tomato,25.1,61.6,counter,unpackaged,89.7,0.07
Tomato,26.9,47.1,counter,sealed_container,90.2,0.07
Tomato,4.9,77.4,fridge,plastic_wrap,73.9,1.75
Tomato,31.2,69.0,pantry,sealed_container,76.1,0.06
Tomato,3.3,88.9,fridge,unpackaged,86.8,4.35
Tomato,3.3,87.4,fridge,perforated_bag,73.3,4.89
Tomato,4.7,97.4,fridge,perforated_bag,67.1,2.3
Tomato,5.5,84.2,fridge,sealed_container,73.7,2.0
Tomato,3.0,77.2,fridge,unpackaged,88.7,2.04
Tomato,1.6,93.1,fridge,perforated_bag,92.9,7.82
Tomato,6.0,91.2,fridge,plastic_wrap,68.7,2.37
Tomato,7.9,86.3,fridge,sealed_container,68.7,1.98
Tomato,2.7,89.5,fridge,unpackaged,78.3,4.13
Tomato,2.9,90.2,fridge,sealed_container,54.5,1.65
Tomato,3.1,91.3,fridge,perforated_bag,87.4,5.91
Tomato,4.5,92.2,fridge,unpackaged,90.3,4.21
Tomato,14.5,55.3,pantry,sealed_container,81.3,0.19
Tomato,3.0,90.4,fridge,perforated_bag,64.9,3.67
Tomato,36.2,51.1,counter,plastic_wrap,76.5,0.03
Tomato,0.0,77.4,fridge,plastic_wrap,53.7,1.46
Tomato,3.4,90.8,fridge,perforated_bag,66.1,3.86
Tomato,7.2,87.6,fridge,perforated_bag,85.6,3.55
Tomato,3.1,91.2,fridge,plastic_wrap,66.5,4.13
Tomato,22.7,70.5,counter,sealed_container,62.9,0.08
Tomato,3.6,84.5,fridge,unpackaged,86.6,4.43
Tomato,4.8,88.1,fridge,plastic_wrap,97.9,5.47
Tomato,6.4,87.8,fridge,plastic_wrap,66.9,2.25
Tomato,3.9,86.8,fridge,sealed_container,82.3,3.58
Tomato,16.8,70.2,pantry,unpackaged,79.3,0.17
Tomato,2.7,80.4,fridge,unpackaged,51.1,0.92
Tomato,15.1,72.2,pantry,plastic_wrap,78.1,0.35
Tomato,3.3,82.3,fridge,unpackaged,85.1,3.73
Tomato,20.2,60.0,pantry,plastic_wrap,63.8,0.12
Tomato,19.8,47.2,counter,unpackaged,98.0,0.18
Tomato,2.7,89.8,fridge,plastic_wrap,93.8,6.34
Tomato,3.5,80.3,fridge,plastic_wrap,84.4,3.6
Tomato,2.9,92.3,fridge,unpackaged,91.4,5.59
Tomato,24.2,45.1,counter,plastic_wrap,86.8,0.13
